start,today,latitude,longitude,gps_precision,Respondent_ID,01_Foods_made_from_grains,02_Whole_grains,03_White_roots_or_tubers,04_Pulses,QC1,05_Vitamin_A-rich_orange_vegetables,06_Dark_green_leafy_vegetables,06a_Dark_green_leafy_vegetables,06b_Dark_green_leafy_vegetables,07_Other_vegetables,08_Vitamin_A-rich_fruits,09_Citrus,10_Other_fruits,10a_Other_fruits,QC2,10b_Other_fruits,11_Baked_or_grain-based_sweets,12_Other_sweets,13_Eggs,14_Cheese,15_Yogurt,16_Processed_meats,17_Unprocessed_red_meat_ruminant,18_Unprocessed_red_meat_non_ruminant,19_Poultry,QC3,20_Fish_or_seafood,21_Nuts_or_seeds,22_Packaged_ultra-processed_salty_snacks,QC4,23_Instant_noodles,24_Deep_fried_foods,25_Milk,26_Sweet tea_coffee_or_cocoa,27_Fruit_juice_or_fruit_drinks,28_Soft_drinks,29_Fast_food
2024-09-26T17:20:58.907+01:00,09/26/2024,8.5190598,8.5283681,4,153206162,1,1,1,0,,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,0,0,,0,1,0,0,1,0,0
2024-09-26T17:40:36.917+01:00,09/26/2024,8.9381868,8.6072329,4.25,153188760,1,0,1,0,,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,1,,0,0,0,,1,0,1,0,0,1,0
2024-09-26T17:29:35.234+01:00,09/26/2024,8.5568002,8.5502849,0.879,153226557,1,1,1,1,,0,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1
2024-09-26T17:48:11.351+01:00,09/26/2024,8.5260416,8.5095919,3.633,153208510,1,1,1,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,1,0,0,0,0,0
2024-09-26T18:02:58.898+01:00,09/26/2024,8.5565331,8.5505239,3.766,153204050,1,1,0,1,,0,1,1,1,0,0,1,1,1,,1,1,1,0,0,0,0,1,0,1,,1,1,0,,0,1,1,1,0,1,0
2024-09-26T18:04:26.993+01:00,09/26/2024,8.3716649,8.7733385,3.162,153221407,1,0,0,1,,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,1,0,0,0,0,0
2024-09-26T18:03:43.769+01:00,09/26/2024,8.3718417,8.7735596,3.975,153224206,1,0,1,1,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,,1,0,0,,0,1,0,0,1,0,0
2024-09-26T17:55:50.816+01:00,09/26/2024,8.4840287,8.5051258,4,153200013,1,1,1,0,,0,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,1,0
2024-09-26T18:18:18.877+01:00,09/26/2024,9.9693542,8.8414671,3.975,153186387,1,1,1,0,,0,0,0,0,0,0,1,1,1,,0,0,0,1,0,1,0,0,0,0,,0,0,0,,1,1,0,0,0,0,0
2024-09-26T18:17:50.452+01:00,09/26/2024,8.2385818,8.802523,3.816,153237444,1,1,1,0,,0,1,0,1,0,0,1,1,1,,0,1,1,0,0,1,0,1,0,0,,0,0,0,,0,0,0,0,0,0,0
2024-09-26T16:38:50.671+01:00,09/26/2024,8.5613805,8.5457522,4,153203399,0,0,1,1,,0,1,1,0,1,0,0,1,1,,0,0,0,0,0,0,0,1,0,0,,1,1,0,,0,0,1,0,0,0,0
2024-09-26T17:30:43.437+01:00,09/26/2024,8.509569,8.5231853,2200,153202145,1,0,0,1,,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,1,1,0,0,0
2024-09-26T18:32:28.655+01:00,09/26/2024,8.5607474,8.5383368,12.8,153201977,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,0,0,1,1,1,1,1,1,1,,1,1,1,,1,1,0,1,1,1,1
2024-09-26T17:27:32.856+01:00,09/26/2024,8.147261,8.7967038,3.957,153231833,0,0,0,0,,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,1,0
2024-09-26T18:30:57.792+01:00,09/26/2024,8.5232719,8.5187338,4.333,153207169,1,0,1,1,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,1,0,0,,1,0,0,1,0,1,0
2024-09-26T18:34:59.377+01:00,09/26/2024,8.5082742,8.5489745,3.304,153241194,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,0,1,,1,1,1,,1,1,1,1,1,1,1
2024-09-26T12:20:41.139+01:00,09/26/2024,8.4935709,8.5286053,5.002,153203224,1,1,0,1,,0,1,1,0,0,0,0,0,0,,0,1,1,0,1,0,1,1,0,0,,0,0,1,,1,1,0,0,0,0,0
2024-09-26T18:30:51.201+01:00,09/26/2024,8.8412196,7.8686809,3.7,153157116,1,0,0,1,,1,1,0,1,1,1,0,1,1,,1,0,0,1,1,0,1,1,0,0,,1,1,1,,0,1,0,1,1,0,0
2024-09-26T18:29:45.571+01:00,09/26/2024,8.5602156,8.5392544,3.9,153156107,1,0,0,0,,0,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,0,0,0,,1,0,0,0,1,1,0
2024-09-26T18:39:50.622+01:00,09/26/2024,8.1110512,9.1461893,3.16,153218099,1,1,1,1,,0,0,0,0,0,0,0,0,0,,0,0,1,0,1,0,1,1,0,0,,1,1,0,,0,0,1,1,1,0,0
2024-09-26T18:44:30.501+01:00,09/26/2024,8.5004086,8.5379427,1799.999,153201268,1,1,1,0,,0,1,0,1,1,0,0,0,0,,0,1,0,1,1,0,0,1,0,0,,1,0,0,,1,0,0,1,1,1,1
2024-09-26T18:32:07.731+01:00,09/26/2024,8.4980104,8.5377167,1.557,153204617,0,1,0,1,,0,1,1,0,1,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,,0,1,0,,1,0,0,0,1,1,0
2024-09-26T18:31:20.573+01:00,09/26/2024,8.145641,8.7934294,3.826,153238835,1,0,1,1,,0,1,1,0,1,0,0,0,0,,0,1,1,0,0,0,0,1,0,0,,1,1,0,,0,1,1,1,1,0,0
2024-09-26T18:54:32.374+01:00,09/26/2024,8.5173648,8.5456371,3.966,153201999,1,0,0,1,,0,0,0,0,1,0,1,1,0,,1,1,1,0,0,0,0,1,0,0,,0,0,0,,0,0,1,1,0,0,0
2024-09-26T17:17:37.712+01:00,09/26/2024,8.5250323,8.6090671,3.9,153209077,1,0,1,1,,0,0,0,0,1,0,1,1,1,,0,1,1,1,0,1,0,1,0,1,,1,1,0,,1,1,1,1,1,1,0
2024-09-26T18:51:20.950+01:00,09/26/2024,8.3712283,8.7724745,1.277,153228205,1,0,1,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,0,0,0,0,0,0
2024-09-26T19:05:18.162+01:00,09/26/2024,8.5717697,8.5617972,3.066,153205247,1,0,0,0,,0,1,1,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0
2024-09-26T18:46:08.100+01:00,09/26/2024,8.3912626,8.3702907,2000,153247130,1,1,0,1,,0,0,0,0,0,1,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,1,0,,0,0,0,0,0,1,0
2024-09-26T15:47:14.782+01:00,09/26/2024,8.0603368,9.3150233,3.582,153215826,1,1,0,0,,0,1,1,0,1,0,0,1,0,,1,1,0,0,0,0,1,1,0,0,,0,1,0,,0,1,1,1,1,1,0
2024-09-26T19:19:54.708+01:00,09/26/2024,8.5165117,8.5319354,10.126,153205333,1,0,1,1,,0,0,0,0,1,1,0,0,0,,0,1,0,1,0,0,0,1,0,0,,0,0,0,,0,1,0,1,0,1,0
2024-09-26T19:22:21.399+01:00,09/26/2024,8.5186412,8.5279897,100,153195796,1,1,1,1,,0,1,0,1,1,0,0,0,0,,0,1,0,0,1,0,0,1,0,0,,1,1,0,,0,0,1,0,0,0,0
2024-09-26T19:28:36.585+01:00,09/26/2024,8.8420567,8.12685,3.982,153162587,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,1,1,1,1,,1,1,1,,1,1,0,1,1,1,1
2024-09-26T19:44:26.364+01:00,09/26/2024,8.5123062,8.5316885,3.9,153203426,1,0,0,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,0,0,,0,0,1,1,0,0,0
2024-09-26T19:52:42.261+01:00,09/26/2024,8.5619285,8.538204,3.302,153208029,1,0,1,0,,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,,0,0,0,,1,1,0,1,0,0,0
2024-09-26T18:43:36.176+01:00,09/26/2024,8.4948195,8.5293624,2000,153201055,1,1,1,1,,1,1,0,1,1,1,1,1,1,,0,1,1,1,0,1,0,1,0,1,,1,1,1,,1,1,1,1,1,1,1
2024-09-26T19:59:29.813+01:00,09/26/2024,8.8476664,7.8799099,3.66,153199111,1,1,1,1,,0,1,1,1,1,1,1,0,0,,0,1,1,1,1,1,1,1,0,1,,0,1,1,,1,1,1,1,1,1,1
2024-09-26T19:58:10.005+01:00,09/26/2024,8.9491961,7.6745691,3.525,153142747,1,1,0,1,,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,,0,1,0,,0,0,0,0,0,0,0
2024-09-26T20:15:34.852+01:00,09/26/2024,8.3654799,8.7678918,3.983,153220864,1,1,1,1,,0,1,1,1,1,0,0,1,0,,1,0,0,1,1,1,1,1,0,0,,0,1,0,,1,1,1,0,0,0,0
2024-09-26T20:23:12.140+01:00,09/26/2024,8.8478342,7.9005665,2299.999,153210963,0,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,1,1,0,,1,0,0,0,0,0,0
2024-09-26T20:14:38.902+01:00,09/26/2024,8.4936571,8.5358833,2900,153203670,1,0,1,1,,0,1,1,1,0,1,0,0,0,,0,0,0,0,0,0,0,1,0,0,,1,0,0,,0,0,1,1,0,0,0
2024-09-26T20:18:01.708+01:00,09/26/2024,8.5235184,8.6148085,3.95,153201989,1,1,1,1,,1,1,1,0,1,1,1,1,1,,1,1,0,1,0,1,1,1,0,1,,1,1,1,,0,1,1,1,1,1,0
2024-09-26T20:35:07.929+01:00,09/26/2024,8.4015266,8.3819341,2.68,153242864,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,,1,1,1,1,1,1,1
2024-09-26T20:43:49.468+01:00,09/26/2024,8.9409585,8.6035277,800,153187073,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,,1,1,1,1,0,1,0
2024-09-26T21:24:32.075+01:00,09/26/2024,8.1128449,9.1513925,0.558,153218661,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,,1,0,0,1,0,1,0
2024-09-26T16:32:06.726+01:00,09/26/2024,8.5555769,8.5481962,22.752,153201223,1,1,1,0,,1,1,1,0,1,1,1,1,0,,1,1,1,1,0,0,0,1,0,1,,1,1,0,,1,0,1,1,1,1,0
2024-09-26T21:40:45.602+01:00,09/26/2024,8.5022592,8.5242766,3.7,153206051,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,,1,0,0,0,1,0,0
2024-09-26T21:47:58.056+01:00,09/26/2024,8.4113125,8.3719559,9.983,153241451,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
2024-09-26T22:01:05.092+01:00,09/26/2024,8.5047176,8.5414068,3.98,153207747,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
2024-09-26T22:17:10.170+01:00,09/26/2024,8.5227765,8.51746,5.092,153209968,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,1,0,0,0
2024-09-26T23:38:10.822+01:00,09/26/2024,8.4986335,8.5171108,1.704,153207153,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,,0,1,1,0,1,0,0
2024-09-27T06:58:04.136+01:00,09/27/2024,8.4057183,8.3630102,1.833,153241745,1,1,1,1,,0,1,1,1,1,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,,0,1,0,,0,0,0,0,0,0,0
2024-09-27T05:46:09.895+01:00,09/27/2024,8.390764,8.3613921,3.966,153243855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,,1,1,1,1,1,1,0
2024-09-27T07:49:41.896+01:00,09/27/2024,8.1645413,8.798772,3.683,153239349,1,1,1,1,,1,1,0,1,1,1,1,1,1,,1,1,1,0,1,1,1,1,0,1,,1,1,0,,1,1,1,1,1,1,0
2024-09-27T09:47:07.724+01:00,09/27/2024,8.5199323,8.5156361,2000,153208802,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,,1,1,1,0,0,1,0
2024-09-27T03:09:03.248+01:00,09/27/2024,9.0004384,7.4678311,24.007,123456789,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,,1,1,1,1,0,0,0
2024-09-27T11:28:53.094+01:00,09/27/2024,7.0496194,3.1776283,3.8,80267939,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,,0,0,0,1,0,0,0
2024-09-26T21:18:59.466+01:00,09/26/2024,8.9871409,7.6712584,1899.999,813135876,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,,0,1,1,1,1,1,1
2024-09-27T14:39:13.608+01:00,09/27/2024,8.3932798,8.3552239,500,153241204,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0
2024-09-27T16:35:01.750+01:00,09/27/2024,8.5029397,8.5405343,2.426,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,,1,1,0,1,0,0,0
2024-09-27T17:40:17.008+01:00,09/27/2024,9.0110166,7.627181,2799.999,153145329,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,,1,1,1,1,0,1,0
2024-09-27T17:34:44.984+01:00,09/27/2024,8.5029891,8.5399124,1.094,153200157,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,,1,0,1,1,0,0,0
2024-09-27T19:52:57.952+01:00,09/27/2024,8.567985,8.5575883,4,33823863,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,1,0,0
2024-09-27T20:33:20.288+01:00,09/27/2024,8.496453,8.5381771,3.7,153218537,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,,1,1,1,1,0,1,1
2024-09-28T13:01:35.336+01:00,09/28/2024,8.5492988,8.5371923,3.3,153208004,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,0,1,0,1,0,1,0
2024-09-28T15:43:24.910+01:00,09/28/2024,8.4824442,8.5051683,3.995,153206716,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0
2024-09-29T11:11:42.553+01:00,09/29/2024,8.5046375,8.5310784,2200,63282529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
2024-09-29T11:16:11.753+01:00,09/29/2024,8.5046375,8.5310784,2200,63282529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
2024-09-28T15:36:50.258+01:00,09/28/2024,8.5034283,8.5320917,3.54,63282529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
2024-09-29T16:27:21.703+01:00,09/29/2024,7.8275074,8.3420139,0.642,153240345,1,0,1,0,,0,0,0,0,1,0,0,1,0,,1,1,0,0,0,0,0,0,0,0,,1,1,0,,1,0,1,1,0,1,0
2024-09-29T17:04:03.312+01:00,09/29/2024,8.23995,8.8041999,3.8,153234060,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,0,0,0,0,0
2024-09-29T08:22:57.927+01:00,09/29/2024,8.9216886,8.4004336,2200,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2024-09-26T15:17:15.451+01:00,09/26/2024,8.9454873,8.5938663,3.79,153188760,1,1,1,1,,1,1,1,0,1,0,1,1,1,,1,1,1,0,1,0,0,1,0,0,,0,1,0,,1,1,1,1,1,1,0
2024-09-30T02:56:13.853+01:00,09/30/2024,8.567472,8.5369825,1.425,153209583,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,,0,0,0,1,0,1,0
2024-09-30T05:35:41.740+01:00,09/30/2024,8.5561818,8.5497605,1200,153226557,1,0,0,1,,0,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,0,,0,1,1,1,1,1,1
2024-09-30T05:49:10.597+01:00,09/30/2024,8.3159837,8.8492913,0.703,153229900,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,,1,1,1,1,1,1,1
2024-09-30T06:21:05.010+01:00,09/30/2024,8.5028481,8.539947,1.575,153200157,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,1,0,0,1,0,0,0
2024-09-30T06:31:02.030+01:00,09/30/2024,8.1449982,8.7961439,2000,153230197,1,0,0,0,,1,1,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,1,0,1,,1,1,0,,1,0,0,1,1,1,0
2024-09-30T06:24:06.397+01:00,09/30/2024,8.1121559,9.1534451,3.98,153219510,1,1,0,0,,0,1,1,0,0,0,0,1,1,,1,0,0,0,0,0,0,0,0,0,,1,0,0,,0,1,0,0,0,0,0
2024-09-30T06:55:23.045+01:00,09/30/2024,8.484017,8.505001,4.414,153206716,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,1,0,0,0
2024-09-30T07:04:27.287+01:00,09/30/2024,8.4054765,8.3420444,5.816,153249990,1,1,1,1,,1,0,0,0,1,0,1,1,1,,1,1,0,0,0,0,0,1,0,1,,0,1,0,,0,1,0,1,1,1,0
2024-09-30T07:15:02.112+01:00,09/30/2024,8.3873917,8.3666733,3.633,153243129,1,1,0,0,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,1,0,,0,0,1,1,1,0,0
2024-09-30T07:37:12.251+01:00,09/30/2024,8.5015706,8.5228758,3.75,153207874,1,0,1,0,,0,1,1,0,1,0,1,0,0,,0,1,0,1,0,0,0,1,0,0,,0,0,0,,1,1,1,0,1,0,0
2024-09-30T07:43:38.513+01:00,09/30/2024,8.2287752,8.5766244,3.528,153230526,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,,0,0,0,0,0,0,0
2024-09-30T08:06:24.767+01:00,09/30/2024,8.4934425,8.5283049,3.43,153203224,1,1,0,0,,0,1,1,0,1,0,0,0,0,,0,1,0,1,0,0,0,1,0,0,,0,1,0,,0,0,0,0,0,1,0
2024-09-30T08:20:19.701+01:00,09/30/2024,8.5047041,8.541434,3.62,153207747,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2024-09-30T07:58:54.364+01:00,09/30/2024,8.4839649,8.5051788,3.8,153200013,1,1,0,0,,1,0,0,0,1,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,,1,0,0,,0,0,0,1,0,0,0
2024-09-30T08:15:51.297+01:00,09/30/2024,8.5224094,8.6189879,2700,153223990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1
2024-09-30T08:27:57.473+01:00,09/30/2024,8.1479861,8.7940772,3.72,153239349,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,,1,1,1,1,1,1,0
2024-09-30T08:26:28.258+01:00,09/30/2024,8.8583291,7.8745546,3.9,153208510,1,0,0,0,,1,1,1,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,,1,1,0,,0,1,0,0,1,1,0
2024-09-30T08:32:20.835+01:00,09/30/2024,8.5046497,8.5247166,6.253,153208412,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,0,0
2024-09-30T08:52:46.107+01:00,09/30/2024,8.5336267,8.5198058,3.95,153204772,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0
2024-09-30T08:55:03.432+01:00,09/30/2024,8.561962,8.5383359,4,153201977,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,,1,1,1,1,0,0,1
2024-09-30T08:53:48.071+01:00,09/30/2024,8.5285318,8.5444496,3.79,153230079,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,1,0,0,0
2024-09-30T08:52:33.280+01:00,09/30/2024,8.5262014,8.52203,8.25,153164883,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,1,1,0,0,0
2024-09-30T08:55:00.034+01:00,09/30/2024,8.3208534,8.922982,2700,153229962,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,,1,1,1,,1,1,1,1,1,1,1
2024-09-30T08:59:54.184+01:00,09/30/2024,8.8481147,7.8763088,3.857,153155692,1,0,1,1,,0,1,1,0,0,1,0,1,1,,0,1,0,0,0,0,0,0,0,0,,0,0,0,,1,1,0,0,0,1,0
2024-09-30T08:53:01.293+01:00,09/30/2024,8.519082,8.5282981,3.9,153209168,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0
2024-09-30T09:02:45.417+01:00,09/30/2024,8.5285233,8.5444219,1.268,153207747,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,0,1,1,0,0,0
2024-09-30T08:58:59.854+01:00,09/30/2024,8.5024766,8.5211263,2299.999,153166183,1,0,0,1,,1,1,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,1,0,,0,1,0,,0,0,0,0,1,1,0
2024-09-30T08:58:25.630+01:00,09/30/2024,8.8486246,8.0158597,3.85,153156864,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,0
2024-09-30T09:03:20.479+01:00,09/30/2024,8.5022712,8.5241622,3.95,153206051,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,1,0,0
2024-09-30T09:02:09.862+01:00,09/30/2024,8.4908139,8.5366225,3.859,153208441,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,1,0,1,0
2024-09-30T09:04:52.628+01:00,09/30/2024,8.3929475,8.3548815,300,153241204,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,,0,0,0,0,1,0,0
2024-09-30T09:04:13.422+01:00,09/30/2024,8.5204498,8.5225116,4,153162587,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,,0,1,0,1,1,1,0
2024-09-30T08:59:21.153+01:00,09/30/2024,8.4475734,8.7083256,4.4,153226125,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,,1,1,1,1,1,1,0
2024-09-30T09:01:08.005+01:00,09/30/2024,8.5583309,8.548689,1.793,153207153,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,,0,1,0,0,1,0,0
2024-09-30T09:17:48.522+01:00,09/30/2024,8.9330786,8.6146783,3.02,153188891,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,1,0
2024-09-29T19:10:59.634+01:00,09/29/2024,7.8249534,8.3460535,2.689,153245560,1,0,0,0,,0,0,0,0,0,0,0,1,0,,1,0,1,0,0,0,0,0,0,0,,1,0,0,,0,0,0,1,0,0,0
2024-09-30T09:00:56.937+01:00,09/30/2024,8.3695511,8.7663678,4.826,153228205,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,0,1,0,0,0,1,0
2024-09-30T09:21:11.517+01:00,09/30/2024,8.5029081,8.5397912,2.183,153200157,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,1,0,0,1,0,0,0
2024-09-30T09:09:08.407+01:00,09/30/2024,8.3981323,8.3665238,1899.999,153247130,1,1,1,0,,1,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,,1,1,0,,0,1,0,0,0,0,0
2024-09-30T09:21:57.276+01:00,09/30/2024,8.5620117,8.5384633,3.509,153208029,1,0,0,0,,0,1,0,1,1,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,,1,0,0,,0,0,0,1,0,1,0
2024-09-30T09:20:42.972+01:00,09/30/2024,8.371653,8.773336,3.812,153221407,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
2024-09-30T09:33:44.232+01:00,09/30/2024,8.4013329,8.3670268,2.159,153241745,1,0,1,1,,1,1,0,1,1,0,1,1,1,,0,0,0,0,0,0,0,0,0,0,,1,1,0,,1,0,0,0,0,0,0
2024-09-30T09:35:52.686+01:00,09/30/2024,8.4935533,8.5285713,4,153200759,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,,0,0,1,1,0,1,0
